"Company","Vessel Name","IMO"
"MSC Mediterranean Shipping Company SA","MSC Shreya B","9778105"
"MSC Mediterranean Shipping Company SA","MSC Silvia","9720457"
"Kommanditgesellschaft MS "CPO TRIESTE" Offen","MSC Trieste","9484479"
"MSC Mediterranean Shipping Company SA","MSC Vandya","9484467"
"MSC Mediterranean Shipping Company SA","MSC Vega","9465265"
"MSC Mediterranean Shipping Company SA","MSC Veronique","8618293"
"MSC Mediterranean Shipping Company SA","MSC VIDISHA R.","9227326"
"SDTR Marine Pte. Ltd.","MSXT Athena","9835068"
"M.T.M. Ship Management Pte. Ltd.","MTM Amsterdam","9776444"
"M.T.M. Ship Management Pte. Ltd.","MTM Antwerp","9291456"
"M.T.M. Ship Management Pte. Ltd.","MTM Big Apple","9774563"
"M.T.M. Ship Management Pte. Ltd.","MTM Fairfield","9264465"
"M.T.M. Ship Management Pte. Ltd.","MTM Gibraltar","9282924"
"M.T.M. Ship Management Pte. Ltd.","MTM Hamburg","9379844"
"M.T.M. Ship Management Pte. Ltd.","MTM Hong Kong","9228320"
"M.T.M. Ship Management Pte. Ltd.","MTM Houston","9505924"
"M.T.M. Ship Management Pte. Ltd.","MTM Kobe","9776456"
"M.T.M. Ship Management Pte. Ltd.","MTM London","9296872"
"M.T.M. Ship Management Pte. Ltd.","MTM Manila","9242326"
"M.T.M. Ship Management Pte. Ltd.","MTM Mumbai","9242338"
"M.T.M. Ship Management Pte. Ltd.","MTM New Orleans","9749398"
"M.T.M. Ship Management Pte. Ltd.","MTM New York","9749386"
"M.T.M. Ship Management Pte. Ltd.","MTM Newport","9774575"
"M.T.M. Ship Management Pte. Ltd.","MTM North Sound","9360946"
"M.T.M. Ship Management Pte. Ltd.","MTM Penang","9712591"
"M.T.M. Ship Management Pte. Ltd.","MTM Rotterdam","9477567"
"M.T.M. Ship Management Pte. Ltd.","MTM Santos","9712606"
"M.T.M. Ship Management Pte. Ltd.","MTM Savannah","9726750"
"M.T.M. Ship Management Pte. Ltd.","MTM Shanghai","9345908"
"M.T.M. Ship Management Pte. Ltd.","MTM Singapore","9477529"
"M.T.M. Ship Management Pte. Ltd.","MTM Southport","9416032"
"M.T.M. Ship Management Pte. Ltd.","MTM St. Jean","9278674"
"M.T.M. Ship Management Pte. Ltd.","MTM Tokyo","9279111"
"M.T.M. Ship Management Pte. Ltd.","MTM Tortola","9742065"
"M.T.M. Ship Management Pte. Ltd.","MTM Yangon","9250165"
"Muhut Silver Maritime Transportation Company Limi","Muhut Silver","9718789"
"Valloeby Murray Star Ltd.","Murray Star","9527635"
"Oman Ship Management Company S.A.O.C.","Muscat Silver","9718741"
"Muskie Solutions Inc.","Muskie","9256638"
"Modo Mio Ltd.","MY Aurora","D747155"
"Marine Ace Co., Ltd.","My Fair Lady","9477282"
"Valvida Maritime Co.","Mykali","9503811"
"Milia Shipping Co.","Mykonos Seas","9491240"
"Firebird Navigation Inc.","Myrtos","9389100"
"Derbi Navigation SA","Mythos","9300556"
"MS "N Inventio" Schiffahrtsgesellschaft mbh & Co.","N Discovery","9595967"
"MOL Chemical Tankers Pte. Ltd.","Naeba Galaxy","9791169"
"Naess Acquisitions Three, LLC","Naess Intrepid","9721322"
"Nakhal Silver Maritime Transportation Company Lim","Nakhal Silver","9718765"
"Sause Bros., Inc.","Namakani","1269153"
"NT Suez Two LLC","Namsen","9761528"
"Sterling Ocean Tankers | LLC","Nancy P","9702194"
"The China Navigation Co. Pte. Ltd.","Nanning","9753272"
"Toyo Shipping Line Co., Ltd.","Nantong K","9496977"
"Amalthea Owning Co., Ltd.","Nantucket","9600865"
"Teekay Shipping Limited","Narmada Spirit","9269075"
"Trips Marine Limited","Nasiriyah","9731169"
"Harley Marine Services, Inc.","Nathan Schmidt","1219418"
"Lindblad Expeditions, LLC","National Geographic Venture","9799044"
"Euronav NV","Nautica","9323948"
"Nautical Bulk Shipping 5 Limited","Nautical Elisabeth","9699347"
"Nautical Bulk Shipping 1 Ltd.","Nautical Hilary","9699036"
"Nautical Bulk Shipping 2 Limited","Nautical Loredana","9699311"
"Maritime Management Ltd.","Nautilus","6711883"
"Pontiaki Special Maritime Enterprise","Nautilus","9298765"
"Quattro Nautilus LLC","Nautilus","9312494"
"Quattro Navarin LLC","Navarin","9312509"
"Costamare Shipping Company SA","Navarino","9400289"
"Navios Tankers Management Inc.","Nave Aquila","9459072"
"Navios Tankers Management Inc.","Nave Ariadne","9301964"
"Navios Tankers Management Inc.","Nave Atria","9459060"
"Navios Tankers Management Inc.","Nave Bellatrix","9459084"
"Navios Tankers Management Inc.","Nave Buena Suerte","9514561"
"Navios Tankers Management Inc.","Nave Capella","9487471"
"Navios Tankers Management Inc.","Nave Cassiopeia","9589932"
"Navios Tankers Management Inc.","Nave Cetus","9589944"
"Navios Tankers Management Inc.","Nave Cielo","9301976"
"Navios Tankers Management Inc.","Nave Cosmos","9457024"
"Antipaxos Shipping Corporation","Nave Dorado","9325336"
"Genel Denizcilik Nakliyati AS","Nave Equator","9399923"
"Thasos Shipping Corporation","Nave Equinox","9351634"
"Navios Tankers Management Inc.","Nave Galactic","9384617"
"Genel Denizcilik Nakliyati AS","Nave Orbit","9399935"
"Navios Tankers Management Inc.","Nave Orion","9459096"
"Navios Tankers Management Inc.","Nave Photon","9371608"
"Navios Tankers Management Inc.","Nave Polaris","9457749"
"Synergy Maritime Private Limited","Nave Pulsar","9379313"
"Navios Tankers Management Inc.","Nave Pyxis","9697430"
"Navios Tankers Management Inc.","Nave Rigel","9638551"
"Synergy Maritime Private Limited","Nave Synergy","9513763"
"Navios Tankers Management Inc.","Nave Titan","9487469"
"Navig8 Chemical Tankers 18 Inc.","Navig8 Achroite","9727584"
"Navig8 Chemical Tankers 14 Inc.","Navig8 Adamite","9727546"
"Navig8 Chemical Tankers 17 Inc.","Navig8 Alabaster","9727572"
"Navig8 Chemical Tankers 1 Inc.","Navig8 Almandine","9714068"
"Navig8 Chemical Tankers 12 Inc.","Navig8 Amazonite","9719769"
"Navig8 Chemical Tankers 2 Inc.","Navig8 Amber","9714056"
"Navig8 Chemical Tankers 10 Inc.","Navig8 Amessi","9719745"
"Navig8 Chemical Tankers 3 Inc.","Navig8 Amethyst","9714501"
"Navig8 Chemical Tankers 4 Inc.","Navig8 Ametrine","9714513"
"Navig8 Chemical Tankers 13 Inc.","Navig8 Ammolite","9727534"
"Navig8 Chemical Tankers 6 Inc.","Navig8 Andesine","9711559"
"Navig8 Chemical Tankers 8 Inc.","Navig8 Aquamarine","9711573"
"Navig8 Chemical Tankers 15 Inc.","Navig8 Aragonite","9727558"
"OCY Aronaldo Limited","Navig8 Aronaldo","9711561"
"Navig8 Chemical Tankers 5 Inc.","Navig8 Aventurine","9711547"
"Navig8 Chemical Tankers 9 Inc.","Navig8 Axinite","9719771"
"Navig8 Chemical Tankers 11 Inc.","Navig8 Azotic","9719757"
"Navig8 Chemical Tankers 16 Inc.","Navig8 Azurite","9727560"
"OCY Constellation Limited","Navig8 Constellation","9489118"
"Herakleitos 3050 LLC","Navig8 Honor","9556181"
"Ocean Yun Shipping Limited","Navig8 Precision","9831294"
"Ocean Yi Shipping Limited","Navig8 Pride LHJ","9829899"
"Ocean Yuan Shipping Limited","Navig8 Providence","9829904"
"Navig8 Chemical Tankers 23 Inc.","Navig8 Saiph","9731781"
"Navig8 Chemical Tankers 24 Inc.","Navig8 Sceptrum","9731793"
"Navig8 Chemical Tankers 19 Inc.","Navig8 Sirius","9731729"
"Navig8 Chemical Tankers 20 Inc.","Navig8 Sky","9731731"
"Navig8 Chemical Tankers 26 Inc.","Navig8 SOL","9739276"
"Navig8 Chemical Tankers 21 Inc.","Navig8 Spark","9731743"
"Navig8 Chemical Tankers 25 Inc.","Navig8 Spica","9739264"
"Navig8 Chemical Tankers 22 Inc.","Navig8 Stellar","9731755"
"Prosperity Marine Corporation","Navig8 Strength","9418145"
"Planet Marine Corporation","Navig8 Success","9418133"
"Navig8 Chemical Tankers 30 Inc.","Navig8 Tanzanite","9753703"
"Navig8 Chemical Tankers 28 Inc.","Navig8 Topaz","9753686"
"Navig8 Chemical Tankers 29 Inc.","Navig8 Tourmaline","9753698"
"Navig8 Chemical Tankers 27 Inc.","Navig8 Turquoise","9753674"
"OCY Universe Limited","Navig8 Universe","9489106"
"Navig8 Chemical Tankers 31 Inc.","Navig8 Victoria","9690614"
"Navig8 Chemical Tankers 32 Inc.","Navig8 Violette","9690626"
"MiF | No. 2 K/S","Navigare Pactor","9583653"
"MiF | No. 1 K/S","Navigare Pars","9583665"
"MiF | No. 14 K/S","Navigare Tolero","9410973"
"Teekay Shipping Limited","Navigator Spirit","9313498"
"Line SA","Navios Aldebaran","9442859"
"E.K. Line SA","Navios Aldebaran","9442859"
"Seymour Trading Limited","Navios Altair |","9305104"
"Kleimar N.V.","Navios La Paix","9678329"
"Mercator Shipping Corporation","Navios Mercator","9267405"
"Beamer Investment Corporation","Navios Primavera","9325350"
"Navios Shipmanagement Inc.","Navios Serenity","9498432"
"Navios Containers Management Inc.","Navios Spring","930827"
"Goldie Services Company","Navios Symmetry","9305099"
"Mideast Ship Management Limited JLT","NCC Abha","9295282"
"Mideast Ship Management Limited JLT","NCC Amal","9411317"
"Mideast Ship Management Limited JLT","NCC Dammam","9335056"
"Mideast Ship Management Limited JLT","Danah","9419541"
"Mideast Ship Management Limited JLT","NCC Haiel","9335068"
"Mideast Ship Management Limited JLT","NCC Hijaz","9299886"
"Mideast Ship Management Limited JLT","NCC Huda","9399272"
"Mideast Ship Management Limited JLT","NCC Jubail","9087025"
"Mideast Ship Management Limited JLT","NCC Maha","9387683"
"Mideast Ship Management Limited JLT","NCC Mekka","9047752"
"Mideast Ship Management Limited JLT","NCC Najd","9299874"
"Mideast Ship Management Limited JLT","NCC Najem","9459022"
"Mideast Ship Management Limited JLT","NCC Nasma","9459008"
"Mideast Ship Management Limited JLT","NCC Noor","9399260"
"Mideast Ship Management Limited JLT","NCC Qamar","9387671"
"Mideast Ship Management Limited JLT","NCC Qassim","9306811"
"Mideast Ship Management Limited JLT","NCC Rabigh","9335032"
"Mideast Ship Management Limited JLT","NCC Reem","9459034"
"Mideast Ship Management Limited JLT","NCC Riyad","9047506"
"Mideast Ship Management Limited JLT","NCC Safa","9411329"
"Mideast Ship Management Limited JLT","NCC Sama","9480150"
"Mideast Ship Management Limited JLT","NCC Shams","9459010"
"Mideast Ship Management Limited JLT","NCC Sudair","9335044"
"Mideast Ship Management Limited JLT","NCC Tabuk","9306809"
"Mideast Ship Management Limited JLT","NCC Tihama","9295270"
"Neptune Dry Management Company","ND Armonia","9514262"
"Neptune Dry Management Company","ND Pistis","9727431"
"Neptune Dry Management Company","ND Thelxis","9609225"
"Contra Shipping Inc.","Neapolis","9792199"
"Crystal Mountain Investment Inc.","Nectar","9301017"
"Euronav NV","Nectar","9323936"
"Marlop Shipping Ltd.","Nectar Sea","9364215"
"Nederland Shipping Corporation","Nederland Reefer","9015199"
"Nedim Maritime Limited","Nedim","9625463"
"Pleione Shipping Company Ltd.","Nefeli","9291432"
"Schiffahrtsgesellschaft Eider mbH & Co KG","Nell Jacob","9233741"
"MS "Nelson" Schifffahrtsgesellschaft mbH & Co. KG","Nelson","9333046"
"Southern Pacific Holding Corporation","Neo","9520948"
"Quattro Neptun LLC","Neptun","9312511"
"MT Neptun D Shipping Management BV","Neptun D","9277773"
"Glacier Transport Inc.","Neptune Ace","9584059"
"Sandigan Ship Services, Inc.","Neptune Leader","9402744"
"Neraida Maritime Limited","Neraida","9272448"
"Goodwood Ship Management Pte. Ltd.","Nerissa","9331244"
"Pleiades Shipping Agents SA","Nestos","9298961"
"MT "Neva Star" Schifffahrtsgesellschaft mbH & Co.","Neva Star","9425215"
"Flourite Navigation Inc","Neveska Lady","9306457"
"Associated Maritime Company (Hong Kong) Limited","New Ability","9361512"
"Associated Maritime Company (Hong Kong) Limited","New Accord","9487172"
"Associated Maritime Company (Hong Kong) Limited","New Achievement","9686340"
"Associated Maritime Company (Hong Kong) Limited","New Activity","9361524"
"Associated Maritime Company (Hong Kong) Limited","New Advance","9337212"
"HSIN Chien Marine Co., Ltd.","New Aspiration","9599781"
"Associated Maritime Company (Hong Kong) Limited","New Aspire","9486544"
"Associated Maritime Company (Hong Kong) Limited","New Assurance","9799161"
"Associated Maritime Company (Hong Kong) Limited","New Award","9487184"
"HSIN Chien Marine Co., Ltd.","New Boundary","9690511"
"Associated Maritime Company (Hong Kong) Limited","New Caesar","9706401"
"Associated Maritime Company (Hong Kong) Limited","New Century","9288083"
"Expedo Ship Management (Canada) Ltd.","New Century","9298272"
"Kagoshima Senpaku Kaisha Ltd.","New Century 1","9229398"
"Kagoshima Senpaku Kaisha Ltd.","New Century 2","9229403"
"Expedo Ship Management (Canada) Ltd.","New Challenge","9298284"
"Expedo Ship Management (Canada) Ltd.","New Champion","9298296"
"Associated Maritime Company (Hong Kong) Limited","New Champion","9799147"
"Associated Maritime Company (Hong Kong) Limited","New Comfort","9706413"
"Expedo Ship Management (Canada) Ltd.","New Confidence","9298301"
"Associated Maritime Company (Hong Kong) Limited","New Constant","9708514"
"Associated Maritime Company (Hong Kong) Limited","New Courage","9686352"
"Associated Maritime Company (Hong Kong) Limited","New Creation","9340635"
"Associated Maritime Company (Hong Kong) Limited","New Dragon","9379715"
"Associated Maritime Company (Hong Kong) Limited","New Dream","9689976"
"Associated Maritime Company (Hong Kong) Limited","New Eminence","9799135"
"Associated Maritime Company (Hong Kong) Limited","New Energy","9708526"
"Associated Maritime Company (Hong Kong) Limited","New Enterprise","9405227"
"Toda Ship Co., Ltd.","New Face","9780316"
"Associated Maritime Company (Hong Kong) Limited","New Frontier","9379727"
"The China Navigation Co. Pte. Ltd.","New Guinea Chief","9689952"
"Associated Maritime Company (Hong Kong) Limited","New Harmony","9603207"
"HSIN Chien Marine Co., Ltd.","New History","9610248"
"Associated Maritime Company (Hong Kong) Limited","New Honor","9799159"
"Associated Maritime Company (Hong Kong) Limited","New Horizon","9486520"
"HSIN Chien Marine Co., Ltd.","New Inspiration","9669976"
"HSIN Chien Marine Co., Ltd.","New Journey","9689794"
"Associated Maritime Company (Hong Kong) Limited","New Joviality","9486491"
"HSIN Chien Marine Co., Ltd.","New Keeper","9736391"
"Associated Maritime Company (Hong Kong) Limited","New Laurel","9603192"
"Peachleaf Shipping Co.","New Leader","9471795"
"HSIN Chien Marine Co., Ltd.","New Legacy","9804942"
"Alassia NewShips Management, Inc.","New Life","9650987"
"Associated Maritime Company (Hong Kong) Limited","New Medal","9376749"
"Associated Maritime Company (Hong Kong) Limited","New Merit","9706396"
"NYK Shiomanagement Pte. Ltd.","New Nada","9021332"
"Associated Maritime Company (Hong Kong) Limited","New Odyssey","9708497"
"Associated Maritime Company (Hong Kong) Limited","New Paradise","9398060"
"Associated Maritime Company (Hong Kong) Limited","New Pearl","9468322"
"Associated Maritime Company (Hong Kong) Limited","New Pioneer","9486532"
"Associated Maritime Company (Hong Kong) Limited","New Prime","9799123"
"Associated Maritime Company (Hong Kong) Limited","New Prospect","9398058"
"Associated Maritime Company (Hong Kong) Limited","New Prosperity","9689988"
"Primary Shipping Company","New Prosperity","9183362"
"Associated Maritime Company (Hong Kong) Limited","New Renown","9759604"
"Associated Maritime Company (Hong Kong) Limited","New Resource","9434620"
"Associated Maritime Company (Hong Kong) Limited","New Solution","9352573"
"Associated Maritime Company (Hong Kong) Limited","New Spirit","9288095"
"Associated Maritime Company (Hong Kong) Limited","New Success","9434632"
"Associated Maritime Company (Hong Kong) Limited","New Talisman","9379703"
"Associated Maritime Company (Hong Kong) Limited","New Triumph","9689990"
"Associated Maritime Company (Hong Kong) Limited","New Vanguard","9445631"
"Associated Maritime Company (Hong Kong) Limited","New Victory","9708502"
"Associated Maritime Company (Hong Kong) Limited","New Vigorous","9486518"
"Associated Maritime Company (Hong Kong) Limited","New Vista","9458614"
"Associated Maritime Company (Hong Kong) Limited","New Vitality","9799173"
"Associated Maritime Company (Hong Kong) Limited","New Voyage","9686364"
"Associated Maritime Company (Hong Kong) Limited","New Wealth","9706384"
"Associated Maritime Company (Hong Kong) Limited","New Wisdom","9486506"
"MS "Newark" Schifffahrtsgesellschaft mbH & Co. K","Newark","9322504"
"Orient International Logistics Shanghai Newseas Na","Newseas Pearl","9249908"
"Quogue LLC","Next Chapter","9760316"
"MOL Tankship Management (Europe) Ltd.","Nexus Victoria","9610389"
"Zenith Gemi Isletmeciligi AS","NH Siri","9447756"
"Ocean Courteous Shipping Limited","Nian Nu Jiao","9402952"
"The National Shipping Company of Saudi Arabia","Niban","9484716"
"Thalassa Marine Inc.","Nicolaos","9429297"
"Sojitz Marine & Engineering Corporation","Nicon Fortune","9832676"
"Sojitz Marine & Engineering Corporation","Nicon Future","9832652"
"Meltemi Paracas Shipping Ltd.","Nicopolis","9798868"
"Avin International Ltd.","Nicos I.V.","9103843"
"Super-Eco Tankers Management Inc.","Nicos Tomasos","9240706"
"MT "Nida Star" Schifffahrtsgesellschaft mbH & Co.","Nida Star","9425227"
"Holland America Line NV","Nieuw Amsterdam","9378450"
"Holland America Line NV","Nieuw Amsterdam","9378450"
"Holland America Line NV","Nieuw Amsterdam","9378450"
"Tamai Steamship Co., Ltd.","Nikkei Progresso","9452921"
"Cox Shipping SA","Nikolaos A","9493949"
"Nikomarin Shipping Company Ltd.","Nikomarin","9401506"
"Minos Societa di Navigazione Srl","Nina","9451733"
"Champion Tankers AS","Nina Victory","9105114"
"Caribstar Shipping SA","Nine Frontier","9363106"
"Synergy Maritime Private Limited","Ningbo Dawn","9397808"
"The China Navigation Co. Pte. Ltd.","Ninghai","9753296"
""K" Line RoRo Bulk Ship Management Co., Ltd.","Nippon Highway","9205964"
"Hayama Shipping Ltd.","Nippon Maru","9478949"
"Global Triumph SA","Nippon Princess","9380673"
"The National Shipping Company of Saudi Arabia","Nisalah","9484730"
"Christiana Marine Corp.","Nissos Christiana","9694658"
"MIF I no. 4 K/S","Nissos Delos","9592305"
"Milos Marine Corp.","Nissos Heraclea","9701554"
"Zenith Maritime Corp.","Nissos Paros","9592290"
"10S Maritime Corp.","Nissos Schinoussa","9701566"
"MIF I No. 7 K/S","Nissos Serifos","9592264"
